          20          14  -60.993500      -40.926701      -38.918598      -38.426701      -37.636200      -36.512501      -35.422199      -35.159801      -34.866699      -34.020500       17.488499       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000    
          18           8  -53.675201      -47.317001      -43.559399      -42.195000      -41.798599      -41.036201      -38.086498      -36.890598      -36.579201      -33.186199       10.170200       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000    
           4          13  -66.745399      -51.622101      -49.971699      -44.114498      -43.457100      -43.402802      -42.884998      -39.554600      -39.535099      -39.374500       23.240398       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000    
           8          15  -49.789200      -49.342400      -46.255001      -43.615700      -42.850201      -40.468899      -39.449600      -36.589600      -35.758301      -35.124802       6.2841988       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000    
          13          11  -53.692600      -46.153599      -46.126900      -45.613499      -41.726101      -39.479900      -38.403099      -37.779400      -36.871399      -35.819901       10.187599       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000    
           7           9  -61.356300      -46.583302      -46.445702      -45.606899      -45.512100      -44.132702      -38.430801      -36.909599      -36.506802      -36.312801       17.851299       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000    
          10          11  -58.468601      -47.036098      -43.674400      -43.598900      -41.969601      -36.947899      -36.503502      -35.960300      -35.313900      -35.080799       14.963600       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000    
          12          10  -65.902199      -45.300499      -44.203201      -43.936100      -42.241001      -41.514702      -39.268799      -37.489101      -37.303699      -36.196602       22.397198       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000    
           7           2  -68.415901      -48.890999      -48.589199      -46.965599      -42.217400      -40.702499      -39.869598      -38.936100      -38.727100      -37.321899       24.910900       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000    
           9           7  -62.897301      -43.831402      -42.429401      -41.732498      -40.714500      -40.150600      -39.822800      -39.245800      -38.056599      -35.423500       19.392300       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000    
          17          17  -52.500599      -48.649601      -44.736900      -44.380501      -43.464100      -37.756302      -36.132301      -35.951698      -32.843800      -32.446999       8.9955978       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000    
          13          18  -54.929600      -49.658298      -46.029499      -42.711899      -41.856800      -40.562801      -36.114601      -35.864700      -32.612499      -31.712601       11.424599       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000    
          18          23  -58.799198      -43.167301      -42.705502      -41.919300      -41.554501      -40.127300      -38.088699      -37.477501      -36.611698      -36.295399       15.294197       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000    
          12          23  -54.230202      -48.692501      -48.666801      -46.105301      -42.590801      -41.544601      -40.271099      -36.046200      -35.786301      -35.268501       10.725201       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000    
           8          12  -55.203300      -53.154400      -43.339298      -41.641102      -41.478699      -41.140202      -40.760502      -39.643299      -38.547901      -35.888500       11.698299       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000    
          13          16  -58.821400      -51.904099      -42.461800      -41.174702      -39.712502      -36.260700      -35.870899      -35.599701      -35.140598      -35.110699       15.316399       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000    
          10          15  -52.795200      -45.509201      -42.770599      -41.593300      -39.657398      -38.342701      -38.336700      -37.835899      -37.626701      -37.103001       9.2901993       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000    
          24           4  -52.503502      -48.628502      -45.859501      -42.532398      -41.767101      -39.176201      -38.542400      -37.471100      -36.097198      -34.087399       8.9985008       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000    
          17           9  -59.019001      -51.409199      -47.827900      -43.045799      -40.161800      -39.486401      -38.030399      -37.487900      -35.204300      -34.285198       15.514000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000    
          14          13  -66.300301      -53.904999      -53.362900      -51.845100      -49.714901      -45.635799      -43.494900      -43.196098      -42.883999      -41.529701       22.795300       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000    
          20           1  -58.618900      -44.777302      -44.021301      -42.424999      -37.784000      -37.284000      -37.038300      -36.562401      -35.618099      -35.418201       15.113899       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000    
           7          16  -56.090500      -52.151402      -48.917999      -36.622799      -35.923500      -34.935600      -34.412601      -34.220699      -34.111301      -33.591202       12.585499       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000    
          14          23  -49.834702      -46.459400      -45.775200      -41.506401      -41.043598      -40.666401      -40.608799      -37.557999      -37.209702      -36.834801       6.3297005       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000    
           7          24  -67.359497      -49.946301      -47.106201      -41.730499      -39.975700      -37.739899      -35.560398      -35.553799      -33.596699      -32.448101       23.854496       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000    
